DATE (MM/DD/YYYY),HOUR-MST,Avg Temperature @ 2m [deg C]
9/2/2008,14,15.2880
9/2/2008,15,15.7460
9/2/2008,16,15.6904
9/2/2008,17,15.0405
9/2/2008,18,14.6951
9/2/2008,19,13.4586
9/2/2008,20,12.5604
9/2/2008,21,12.6238
9/2/2008,22,12.6418
9/2/2008,23,10.7587
9/3/2008,0,9.6132
9/3/2008,1,8.7385
9/3/2008,2,8.4292
9/3/2008,3,8.4655
9/3/2008,4,8.2127
9/3/2008,5,7.9509
9/3/2008,6,6.9361
9/3/2008,7,7.6393
9/3/2008,8,9.0940
9/3/2008,9,10.3933
9/3/2008,10,11.7538
9/3/2008,11,13.4161
9/3/2008,12,14.8013
9/3/2008,13,15.8278
9/3/2008,14,16.8160
9/3/2008,15,18.6235
9/3/2008,16,19.3269
9/3/2008,17,18.6742
9/3/2008,18,17.8110
9/3/2008,19,16.0176
9/3/2008,20,15.0527
9/3/2008,21,14.3834
9/3/2008,22,13.8926
9/3/2008,23,13.8100
9/4/2008,0,11.7817
9/4/2008,1,10.4358
9/4/2008,2,10.1063
9/4/2008,3,9.9914
9/4/2008,4,8.3068
9/4/2008,5,8.2092
9/4/2008,6,8.3477
9/4/2008,7,10.3715
9/4/2008,8,13.6467
9/4/2008,9,15.1675
9/4/2008,10,16.0788
9/4/2008,11,16.8131
9/4/2008,12,17.9983
9/4/2008,13,19.1326
9/4/2008,14,20.1032
9/4/2008,15,20.5417
9/4/2008,16,20.1427
9/4/2008,17,19.6272
9/4/2008,18,18.6198
9/4/2008,19,17.0997
9/4/2008,20,16.2184
9/4/2008,21,15.9175
9/4/2008,22,14.3289
9/4/2008,23,12.7527
9/5/2008,0,11.2739
9/5/2008,1,10.6570
9/5/2008,2,9.4219
9/5/2008,3,8.6603
9/5/2008,4,8.2803
9/5/2008,5,7.3465
9/5/2008,6,7.2933
9/5/2008,7,7.5955
9/5/2008,8,7.8993
9/5/2008,9,6.7317
9/5/2008,10,6.2081
9/5/2008,11,6.4505
9/5/2008,12,6.7613
9/5/2008,13,6.9301
9/5/2008,14,7.2342
9/5/2008,15,7.2382
9/5/2008,16,7.2951
9/5/2008,17,7.4859
9/5/2008,18,7.6115
9/5/2008,19,8.2789
9/5/2008,20,8.6872
9/5/2008,21,8.6995
9/5/2008,22,8.7224
9/5/2008,23,7.9774
9/6/2008,0,7.3841
9/6/2008,1,7.4850
9/6/2008,2,8.1065
9/6/2008,3,7.6716
9/6/2008,4,7.9785
9/6/2008,5,6.7338
9/6/2008,6,6.4111
9/6/2008,7,8.1020
9/6/2008,8,10.5022
9/6/2008,9,11.0633
9/6/2008,10,12.5201
9/6/2008,11,13.4742
9/6/2008,12,14.9701
9/6/2008,13,14.9994
9/6/2008,14,16.0104
9/6/2008,15,15.8760
9/6/2008,16,15.9132
9/6/2008,17,16.1185
9/6/2008,18,15.3791
9/6/2008,19,13.2596
9/6/2008,20,11.9968
9/6/2008,21,11.5922
9/6/2008,22,11.2829
9/6/2008,23,11.9175
9/7/2008,0,11.5816
9/7/2008,1,9.9368
9/7/2008,2,8.8178
9/7/2008,3,8.2023
9/7/2008,4,8.3284
9/7/2008,5,7.8894
9/7/2008,6,7.6505
9/7/2008,7,9.0025
9/7/2008,8,11.3495
9/7/2008,9,13.4764
9/7/2008,10,15.0221
9/7/2008,11,16.3096
9/7/2008,12,17.4683
9/7/2008,13,19.1081
9/7/2008,14,19.7802
9/7/2008,15,20.0918
9/7/2008,16,20.2524
9/7/2008,17,20.1011
9/7/2008,18,18.6446
9/7/2008,19,16.1748
9/7/2008,20,13.7927
9/7/2008,21,12.3276
9/7/2008,22,10.2691
9/7/2008,23,8.4420
9/8/2008,0,7.2435
9/8/2008,1,6.1762
9/8/2008,2,5.4719
9/8/2008,3,4.5872
9/8/2008,4,4.4449
9/8/2008,5,4.2690
9/8/2008,6,4.2187
9/8/2008,7,4.4559
9/8/2008,8,4.8904
9/8/2008,9,5.2233
9/8/2008,10,5.5799
9/8/2008,11,6.2611
9/8/2008,12,6.6817
9/8/2008,13,6.9216
9/8/2008,14,7.5324
9/8/2008,15,8.2311
9/8/2008,16,8.9961
9/8/2008,17,8.8484
9/8/2008,18,8.6343
9/8/2008,19,8.4317
9/8/2008,20,8.4952
9/8/2008,21,8.5049
9/8/2008,22,8.3394
9/8/2008,23,8.3028
9/9/2008,0,8.4236
9/9/2008,1,8.1663
9/9/2008,2,6.1665
9/9/2008,3,5.5801
9/9/2008,4,5.3047
9/9/2008,5,5.3701
9/9/2008,6,5.6999
9/9/2008,7,7.6109
9/9/2008,8,11.5854
9/9/2008,9,16.2774
9/9/2008,10,20.3532
9/9/2008,11,22.8070
9/9/2008,12,24.1938
9/9/2008,13,26.2903
9/9/2008,14,26.5469
9/9/2008,15,25.0147
9/9/2008,16,24.5296
9/9/2008,17,22.1434
9/9/2008,18,22.1190
9/9/2008,19,20.3133
9/9/2008,20,20.2125
9/9/2008,21,18.5083
9/9/2008,22,17.0027
9/9/2008,23,16.1318
9/10/2008,0,15.4812
9/10/2008,1,15.5664
9/10/2008,2,16.5052
9/10/2008,3,16.5664
9/10/2008,4,16.4140
9/10/2008,5,16.3053
9/10/2008,6,17.8974
9/10/2008,7,17.4964
9/10/2008,8,19.8564
9/10/2008,9,21.2880
9/10/2008,10,21.8398
9/10/2008,11,21.5039
9/10/2008,12,22.2848
9/10/2008,13,23.5894
9/10/2008,14,21.3145
9/10/2008,15,23.1894
9/10/2008,16,23.2144
9/10/2008,17,22.1885
9/10/2008,18,20.9010
9/10/2008,19,19.1257
9/10/2008,20,17.9135
9/10/2008,21,16.6436
9/10/2008,22,16.1264
9/10/2008,23,15.9539
9/11/2008,0,15.8087
9/11/2008,1,12.8186
9/11/2008,2,11.6934
9/11/2008,3,10.8024
9/11/2008,4,9.9946
9/11/2008,5,9.3375
9/11/2008,6,9.0519
9/11/2008,7,8.4340
9/11/2008,8,8.2218
9/11/2008,9,7.8483
9/11/2008,10,7.7990
9/11/2008,11,8.2218
9/11/2008,12,9.6158
9/11/2008,13,10.3239
9/11/2008,14,11.0192
9/11/2008,15,11.5934
9/11/2008,16,11.7730
9/11/2008,17,11.6005
9/11/2008,18,10.7459
9/11/2008,19,9.5203
9/11/2008,20,9.3357
9/11/2008,21,8.8703
9/11/2008,22,8.6383
9/11/2008,23,8.1035
9/12/2008,0,8.0733
9/12/2008,1,8.0993
9/12/2008,2,8.1129
9/12/2008,3,8.0586
9/12/2008,4,7.9143
9/12/2008,5,7.7578
9/12/2008,6,7.5808
9/12/2008,7,7.6590
9/12/2008,8,7.9194
9/12/2008,9,8.4452
9/12/2008,10,8.6609
9/12/2008,11,9.0961
9/12/2008,12,9.7439
9/12/2008,13,10.3542
9/12/2008,14,11.2776
9/12/2008,15,13.8054
9/12/2008,16,14.0022
9/12/2008,17,14.2193
9/12/2008,18,13.6283
9/12/2008,19,12.2910
9/12/2008,20,12.4214
9/12/2008,21,11.1291
9/12/2008,22,12.6943
9/12/2008,23,11.9062
9/13/2008,0,13.5887
9/13/2008,1,14.0011
9/13/2008,2,14.4819
9/13/2008,3,14.8568
9/13/2008,4,14.8006
9/13/2008,5,14.7547
9/13/2008,6,14.5284
9/13/2008,7,14.8268
9/13/2008,8,16.2153
9/13/2008,9,18.3726
9/13/2008,10,19.7358
9/13/2008,11,20.3954
9/13/2008,12,21.2170
9/13/2008,13,21.4950
9/13/2008,14,21.5631
9/13/2008,15,21.1610
9/13/2008,16,21.0063
9/13/2008,17,20.4190
9/13/2008,18,18.4598
9/13/2008,19,17.3520
9/13/2008,20,13.7947
9/13/2008,21,10.9102
9/13/2008,22,9.3724
9/13/2008,23,9.2457
9/14/2008,0,8.6575
9/14/2008,1,7.6495
9/14/2008,2,7.1098
9/14/2008,3,6.8232
9/14/2008,4,6.3279
9/14/2008,5,5.9620
9/14/2008,6,5.5729
9/14/2008,7,5.4463
9/14/2008,8,5.5442
9/14/2008,9,6.3682
9/14/2008,10,7.8021
9/14/2008,11,9.4783
9/14/2008,12,10.2298
9/14/2008,13,11.4121
9/14/2008,14,12.4345
9/14/2008,15,13.5665
9/14/2008,16,14.2306
9/14/2008,17,14.0040
9/14/2008,18,12.9215
9/14/2008,19,10.5074
9/14/2008,20,10.3750
9/14/2008,21,10.2508
9/14/2008,22,10.6953
9/14/2008,23,9.9561
9/15/2008,0,9.3831
9/15/2008,1,10.3417
9/15/2008,2,8.7207
9/15/2008,3,8.9128
9/15/2008,4,9.1011
9/15/2008,5,7.8518
9/15/2008,6,7.9758
9/15/2008,7,10.2099
9/15/2008,8,13.4816
9/15/2008,9,15.8562
9/15/2008,10,17.5090
9/15/2008,11,18.1199
9/15/2008,12,18.6437
9/15/2008,13,19.4382
9/15/2008,14,20.2389
9/15/2008,15,20.5796
9/15/2008,16,20.4429
9/15/2008,17,19.8119
9/15/2008,18,17.7887
9/15/2008,19,14.7821
9/15/2008,20,13.8571
9/15/2008,21,12.7494
9/15/2008,22,13.1235
9/15/2008,23,12.8742
9/16/2008,0,12.3789
9/16/2008,1,12.4512
9/16/2008,2,12.8791
9/16/2008,3,12.2208
9/16/2008,4,11.8162
9/16/2008,5,12.0130
9/16/2008,6,11.5179
9/16/2008,7,13.5476
9/16/2008,8,17.8848
9/16/2008,9,20.5847
9/16/2008,10,21.2145
9/16/2008,11,21.2203
9/16/2008,12,22.2632
9/16/2008,13,23.5229
9/16/2008,14,23.8129
9/16/2008,15,24.1301
9/16/2008,16,24.2436
9/16/2008,17,23.5029
9/16/2008,18,20.9423
9/16/2008,19,18.6895
9/16/2008,20,17.5501
9/16/2008,21,16.6952
9/16/2008,22,15.5928
9/16/2008,23,15.3342
9/17/2008,0,15.2090
9/17/2008,1,15.3984
9/17/2008,2,15.6812
9/17/2008,3,15.4676
9/17/2008,4,14.6202
9/17/2008,5,14.8219
9/17/2008,6,14.0392
9/17/2008,7,14.9729
9/17/2008,8,18.7631
9/17/2008,9,20.4188
9/17/2008,10,20.9191
9/17/2008,11,21.6143
9/17/2008,12,22.3702
9/17/2008,13,23.2203
9/17/2008,14,24.1450
9/17/2008,15,22.6702
9/17/2008,16,21.5847
9/17/2008,17,20.4364
9/17/2008,18,19.9427
9/17/2008,19,19.2075
9/17/2008,20,18.7045
9/17/2008,21,18.4163
9/17/2008,22,17.9133
9/17/2008,23,17.3404
9/18/2008,0,16.6292
9/18/2008,1,15.9196
9/18/2008,2,16.0621
9/18/2008,3,15.1493
9/18/2008,4,14.9446
9/18/2008,5,14.3403
9/18/2008,6,13.6116
9/18/2008,7,14.5230
9/18/2008,8,17.4502
9/18/2008,9,19.1188
9/18/2008,10,19.6210
9/18/2008,11,20.3077
9/18/2008,12,21.5346
9/18/2008,13,22.4523
9/18/2008,14,21.4893
9/18/2008,15,20.5308
9/18/2008,16,18.7082
9/18/2008,17,16.8436
9/18/2008,18,16.5741
9/18/2008,19,18.2302
9/18/2008,20,17.8244
9/18/2008,21,16.9164
9/18/2008,22,17.0735
9/18/2008,23,16.5950
9/19/2008,0,15.1061
9/19/2008,1,13.7830
9/19/2008,2,13.5505
9/19/2008,3,13.4209
9/19/2008,4,13.2872
9/19/2008,5,12.4859
9/19/2008,6,13.4162
9/19/2008,7,14.5448
9/19/2008,8,15.1787
9/19/2008,9,16.7371
9/19/2008,10,18.1609
9/19/2008,11,19.6468
9/19/2008,12,19.9440
9/19/2008,13,20.6082
9/19/2008,14,21.2644
9/19/2008,15,21.0227
9/19/2008,16,20.6457
9/19/2008,17,18.4606
9/19/2008,18,17.5465
9/19/2008,19,15.5395
9/19/2008,20,15.4921
9/19/2008,21,14.5959
9/19/2008,22,14.4550
9/19/2008,23,14.2159
9/20/2008,0,14.1689
9/20/2008,1,13.7195
9/20/2008,2,13.2028
9/20/2008,3,12.2048
9/20/2008,4,12.2025
9/20/2008,5,11.8810
9/20/2008,6,11.6487
9/20/2008,7,12.2594
9/20/2008,8,15.6849
9/20/2008,9,17.1548
9/20/2008,10,17.9742
9/20/2008,11,18.8112
9/20/2008,12,20.4070
9/20/2008,13,20.5418
9/20/2008,14,22.1298
9/20/2008,15,21.8798
9/20/2008,16,22.1523
9/20/2008,17,19.7615
9/20/2008,18,18.2473
9/20/2008,19,17.1091
9/20/2008,20,17.6670
9/20/2008,21,16.8816
9/20/2008,22,15.4619
9/20/2008,23,13.5593
9/21/2008,0,13.2962
9/21/2008,1,12.2302
9/21/2008,2,12.4500
9/21/2008,3,14.4037
9/21/2008,4,12.3266
9/21/2008,5,11.9208
9/21/2008,6,12.2260
9/21/2008,7,12.5948
9/21/2008,8,15.4295
9/21/2008,9,16.1781
9/21/2008,10,17.9680
9/21/2008,11,18.9656
9/21/2008,12,19.8119
9/21/2008,13,20.9107
9/21/2008,14,22.2851
9/21/2008,15,22.4405
9/21/2008,16,22.3632
9/21/2008,17,20.9245
9/21/2008,18,19.1204
9/21/2008,19,17.5900
9/21/2008,20,16.5261
9/21/2008,21,16.8615
9/21/2008,22,16.0343
9/21/2008,23,15.6246
9/22/2008,0,14.3061
9/22/2008,1,14.1619
9/22/2008,2,13.9660
9/22/2008,3,14.0042
9/22/2008,4,13.4606
9/22/2008,5,13.6135
9/22/2008,6,13.7620
9/22/2008,7,16.2741
9/22/2008,8,19.6520
9/22/2008,9,20.9986
9/22/2008,10,23.4918
9/22/2008,11,24.7228
9/22/2008,12,25.8653
9/22/2008,13,23.5942
9/22/2008,14,23.0044
9/22/2008,15,22.9209
9/22/2008,16,23.4556
9/22/2008,17,23.0911
9/22/2008,18,23.0211
9/22/2008,19,21.0015
9/22/2008,20,18.1187
9/22/2008,21,16.6695
9/22/2008,22,16.7703
9/22/2008,23,15.4581
9/23/2008,0,12.2734
9/23/2008,1,11.2682
9/23/2008,2,11.1348
9/23/2008,3,9.8027
9/23/2008,4,9.5351
9/23/2008,5,9.6118
9/23/2008,6,8.5501
9/23/2008,7,9.7292
9/23/2008,8,12.4025
9/23/2008,9,13.7175
9/23/2008,10,14.7785
9/23/2008,11,15.6597
9/23/2008,12,16.8731
9/23/2008,13,18.2966
9/23/2008,14,19.3384
9/23/2008,15,20.2815
9/23/2008,16,20.7290
9/23/2008,17,20.2232
9/23/2008,18,17.5446
9/23/2008,19,16.3659
9/23/2008,20,15.8536
9/23/2008,21,15.0973
9/23/2008,22,15.2206
9/23/2008,23,14.9153
9/24/2008,0,14.2507
9/24/2008,1,12.9139
9/24/2008,2,11.3824
9/24/2008,3,11.5398
9/24/2008,4,11.0634
9/24/2008,5,10.7792
9/24/2008,6,10.0406
9/24/2008,7,9.9026
9/24/2008,8,13.1367
9/24/2008,9,15.5873
9/24/2008,10,16.7267
9/24/2008,11,17.5365
9/24/2008,12,18.9332
9/24/2008,13,20.9169
9/24/2008,14,22.3096
9/24/2008,15,23.1375
9/24/2008,16,23.4013
9/24/2008,17,22.9145
9/24/2008,18,18.7999
9/24/2008,19,17.3223
9/24/2008,20,16.6832
9/24/2008,21,16.5593
9/24/2008,22,15.5792
9/24/2008,23,15.2313
9/25/2008,0,15.1020
9/25/2008,1,14.6808
9/25/2008,2,13.5516
9/25/2008,3,13.5029
9/25/2008,4,14.3153
9/25/2008,5,13.6847
9/25/2008,6,14.0053
9/25/2008,7,16.0129
9/25/2008,8,19.0436
9/25/2008,9,21.1479
9/25/2008,10,22.9283
9/25/2008,11,23.6537
9/25/2008,12,25.2435
9/25/2008,13,25.9645
9/25/2008,14,26.6323
9/25/2008,15,26.9119
9/25/2008,16,26.7022
9/25/2008,17,22.9571
9/25/2008,18,20.3737
9/25/2008,19,19.0751
9/25/2008,20,19.4372
9/25/2008,21,19.5116
9/25/2008,22,19.2306
9/25/2008,23,18.7347
9/26/2008,0,18.2342
9/26/2008,1,18.5364
9/26/2008,2,17.5971
9/26/2008,3,18.2525
9/26/2008,4,18.3526
9/26/2008,5,17.8895
9/26/2008,6,18.4110
9/26/2008,7,19.9883
9/26/2008,8,21.7790
9/26/2008,9,24.4524
9/26/2008,10,25.2861
9/26/2008,11,25.9986
9/26/2008,12,25.7204
9/26/2008,13,25.7882
9/26/2008,14,24.7950
9/26/2008,15,22.8486
9/26/2008,16,22.2376
9/26/2008,17,22.2670
9/26/2008,18,19.7245
9/26/2008,19,17.2908
9/26/2008,20,17.1536
9/26/2008,21,17.5051
9/26/2008,22,16.2957
9/26/2008,23,15.8071
9/27/2008,0,15.7072
9/27/2008,1,14.8215
9/27/2008,2,14.5104
9/27/2008,3,12.5183
9/27/2008,4,12.3223
9/27/2008,5,11.7237
9/27/2008,6,11.0449
9/27/2008,7,11.1334
9/27/2008,8,13.0295
9/27/2008,9,14.0618
9/27/2008,10,15.1966
9/27/2008,11,16.2100
9/27/2008,12,17.2815
9/27/2008,13,18.7364
9/27/2008,14,19.1480
9/27/2008,15,17.7662
9/27/2008,16,20.5023
9/27/2008,17,20.0680
9/27/2008,18,17.7351
9/27/2008,19,15.9255
9/27/2008,20,15.5105
9/27/2008,21,15.0796
9/27/2008,22,15.9584
9/27/2008,23,14.3867
9/28/2008,0,15.2759
9/28/2008,1,15.0187
9/28/2008,2,14.9990
9/28/2008,3,15.9241
9/28/2008,4,14.4544
9/28/2008,5,16.5402
9/28/2008,6,15.8792
9/28/2008,7,16.2793
9/28/2008,8,19.8088
9/28/2008,9,21.9192
9/28/2008,10,22.2907
9/28/2008,11,24.1593
9/28/2008,12,24.6381
9/28/2008,13,25.5759
9/28/2008,14,24.9284
9/28/2008,15,23.4248
9/28/2008,16,21.5670
9/28/2008,17,21.1907
9/28/2008,18,19.7974
9/28/2008,19,18.6859
9/28/2008,20,18.0194
9/28/2008,21,17.0670
9/28/2008,22,16.7392
9/28/2008,23,14.2880
9/29/2008,0,12.3581
9/29/2008,1,12.1217
9/29/2008,2,10.4913
9/29/2008,3,9.5029
9/29/2008,4,8.4600
9/29/2008,5,7.4297
9/29/2008,6,6.7027
9/29/2008,7,6.5539
9/29/2008,8,8.4502
9/29/2008,9,10.0107
9/29/2008,10,12.1906
9/29/2008,11,13.8307
9/29/2008,12,15.7624
9/29/2008,13,17.2176
9/29/2008,14,18.8050
9/29/2008,15,19.2878
9/29/2008,16,18.8325
9/29/2008,17,17.9955
9/29/2008,18,15.6936
9/29/2008,19,13.7270
9/29/2008,20,13.0501
9/29/2008,21,13.2434
9/29/2008,22,12.5256
9/29/2008,23,11.3750
9/30/2008,0,11.8307
9/30/2008,1,12.1855
9/30/2008,2,11.1192
9/30/2008,3,11.2536
9/30/2008,4,10.3280
9/30/2008,5,10.5577
9/30/2008,6,10.4599
9/30/2008,7,10.0510
9/30/2008,8,13.4730
9/30/2008,9,18.8621
9/30/2008,10,20.5712
9/30/2008,11,21.2409
9/30/2008,12,21.6377
9/30/2008,13,22.3485
9/30/2008,14,22.9148
9/30/2008,15,23.0781
9/30/2008,16,23.1755
9/30/2008,17,22.2909
9/30/2008,18,18.7431
9/30/2008,19,16.0429
9/30/2008,20,15.2735
9/30/2008,21,14.5081
9/30/2008,22,14.5399
9/30/2008,23,14.8651
10/1/2008,0,13.5761
10/1/2008,1,12.8643
10/1/2008,2,12.3562
10/1/2008,3,12.7781
10/1/2008,4,12.6793
10/1/2008,5,10.8147
10/1/2008,6,10.5960
10/1/2008,7,12.0286
10/1/2008,8,14.9862
10/1/2008,9,16.7139
10/1/2008,10,18.1196
10/1/2008,11,19.8781
10/1/2008,12,21.1561
10/1/2008,13,21.8218
10/1/2008,14,22.7387
10/1/2008,15,23.1252
10/1/2008,16,23.1109
10/1/2008,17,21.8166
10/1/2008,18,18.8020
10/1/2008,19,17.2033
10/1/2008,20,16.8678
10/1/2008,21,16.6764
10/1/2008,22,16.0349
10/1/2008,23,15.6560
10/2/2008,0,14.8926
10/2/2008,1,13.0687
10/2/2008,2,13.4318
10/2/2008,3,13.5198
10/2/2008,4,12.6694
10/2/2008,5,11.4737
10/2/2008,6,12.8365
10/2/2008,7,14.6344
10/2/2008,8,16.8529
10/2/2008,9,20.6622
10/2/2008,10,21.8398
10/2/2008,11,20.9934
10/2/2008,12,21.3637
10/2/2008,13,21.5604
10/2/2008,14,18.9075
10/2/2008,15,15.5609
10/2/2008,16,17.8943
10/2/2008,17,17.9188
10/2/2008,18,16.0529
10/2/2008,19,15.0658
10/2/2008,20,16.4955
10/2/2008,21,15.8119
10/2/2008,22,15.5380
10/2/2008,23,13.8060
10/3/2008,0,13.9538
10/3/2008,1,13.5546
10/3/2008,2,13.7052
10/3/2008,3,13.2688
10/3/2008,4,13.8270
10/3/2008,5,13.6381
10/3/2008,6,13.5403
10/3/2008,7,12.6168
10/3/2008,8,16.8038
10/3/2008,9,17.0508
10/3/2008,10,17.3900
10/3/2008,11,20.1413
10/3/2008,12,21.5479
10/3/2008,13,21.1092
10/3/2008,14,22.1646
10/3/2008,15,20.2607
10/3/2008,16,19.2569
10/3/2008,17,18.3616
10/3/2008,18,17.2567
10/3/2008,19,15.5964
10/3/2008,20,14.3193
10/3/2008,21,14.0872
10/3/2008,22,14.6694
10/3/2008,23,14.3471
10/4/2008,0,13.3987
10/4/2008,1,13.0664
10/4/2008,2,13.2094
10/4/2008,3,11.7138
10/4/2008,4,11.5136
10/4/2008,5,11.6664
10/4/2008,6,11.2953
10/4/2008,7,12.4680
10/4/2008,8,14.1705
10/4/2008,9,16.1267
10/4/2008,10,17.2273
10/4/2008,11,18.1767
10/4/2008,12,19.5394
10/4/2008,13,18.3889
10/4/2008,14,17.8980
10/4/2008,15,17.5500
10/4/2008,16,17.4230
10/4/2008,17,17.3753
10/4/2008,18,15.8842
10/4/2008,19,14.3714
10/4/2008,20,14.6524
10/4/2008,21,13.4990
10/4/2008,22,13.5606
10/4/2008,23,13.9450
10/5/2008,0,13.9775
10/5/2008,1,15.1411
10/5/2008,2,14.8267
10/5/2008,3,14.1390
10/5/2008,4,13.9836
10/5/2008,5,14.5910
10/5/2008,6,14.2380
10/5/2008,7,13.4763
10/5/2008,8,11.4915
10/5/2008,9,13.2268
10/5/2008,10,14.5479
10/5/2008,11,16.0772
10/5/2008,12,17.3422
10/5/2008,13,17.9251
10/5/2008,14,13.7551
10/5/2008,15,10.5532
10/5/2008,16,13.0479
10/5/2008,17,12.2007
10/5/2008,18,12.1838
10/5/2008,19,10.9649
10/5/2008,20,8.1875
10/5/2008,21,8.2601
10/5/2008,22,8.3424
10/5/2008,23,8.4792
10/6/2008,0,8.4134
10/6/2008,1,8.1069
10/6/2008,2,7.4878
10/6/2008,3,8.2392
10/6/2008,4,8.8965
10/6/2008,5,9.0545
10/6/2008,6,8.8008
10/6/2008,7,8.9347
10/6/2008,8,10.0551
10/6/2008,9,11.6957
10/6/2008,10,12.7301
10/6/2008,11,13.0179
10/6/2008,12,13.6462
10/6/2008,13,14.2206
10/6/2008,14,14.2904
10/6/2008,15,14.2528
10/6/2008,16,15.3580
10/6/2008,17,14.0895
10/6/2008,18,12.3665
10/6/2008,19,10.8468
10/6/2008,20,10.7935
10/6/2008,21,10.4594
10/6/2008,22,9.8199
10/6/2008,23,8.7019
10/7/2008,0,8.4937
10/7/2008,1,7.9410
10/7/2008,2,6.8058
10/7/2008,3,6.4196
10/7/2008,4,5.8323
10/7/2008,5,5.0428
10/7/2008,6,5.1210
10/7/2008,7,5.7148
10/7/2008,8,8.2973
10/7/2008,9,9.2282
10/7/2008,10,11.8780
10/7/2008,11,14.4386
10/7/2008,12,15.9138
10/7/2008,13,17.7005
10/7/2008,14,18.9506
10/7/2008,15,19.3818
10/7/2008,16,19.3540
10/7/2008,17,18.7926
10/7/2008,18,16.6136
10/7/2008,19,18.0157
10/7/2008,20,17.3154
10/7/2008,21,17.4863
10/7/2008,22,17.6519
10/7/2008,23,17.4150
10/8/2008,0,17.2126
10/8/2008,1,17.1818
10/8/2008,2,16.8862
10/8/2008,3,16.4811
10/8/2008,4,16.1001
10/8/2008,5,15.7237
10/8/2008,6,15.6056
10/8/2008,7,16.1701
10/8/2008,8,17.4577
10/8/2008,9,18.5503
10/8/2008,10,19.8321
10/8/2008,11,21.4180
10/8/2008,12,22.3481
10/8/2008,13,23.1705
10/8/2008,14,23.5828
10/8/2008,15,23.5379
10/8/2008,16,23.2914
10/8/2008,17,21.8303
10/8/2008,18,17.0555
10/8/2008,19,16.0676
10/8/2008,20,14.5998
10/8/2008,21,13.6781
10/8/2008,22,13.7483
10/8/2008,23,12.1235
10/9/2008,0,10.7119
10/9/2008,1,9.4418
10/9/2008,2,9.0137
10/9/2008,3,8.4009
10/9/2008,4,6.5933
10/9/2008,5,4.3398
10/9/2008,6,3.5485
10/9/2008,7,3.9211
10/9/2008,8,5.3869
10/9/2008,9,6.1148
10/9/2008,10,6.8676
10/9/2008,11,7.5176
10/9/2008,12,8.6065
10/9/2008,13,9.0503
10/9/2008,14,9.1726
10/9/2008,15,9.4185
10/9/2008,16,9.5994
10/9/2008,17,8.8516
10/9/2008,18,7.7170
10/9/2008,19,8.3440
10/9/2008,20,8.1347
10/9/2008,21,8.1277
10/9/2008,22,7.3058
10/9/2008,23,7.2832
10/10/2008,0,7.9688
10/10/2008,1,7.0663
10/10/2008,2,5.0278
10/10/2008,3,4.4851
10/10/2008,4,5.4821
10/10/2008,5,5.6939
10/10/2008,6,5.6950
10/10/2008,7,5.3143
10/10/2008,8,4.1674
10/10/2008,9,3.1198
10/10/2008,10,3.0320
10/10/2008,11,3.3303
10/10/2008,12,4.0796
10/10/2008,13,4.7631
10/10/2008,14,5.3211
10/10/2008,15,5.4393
10/10/2008,16,5.8702
10/10/2008,17,6.1128
10/10/2008,18,6.1897
10/10/2008,19,6.7213
10/10/2008,20,4.7455
10/10/2008,21,3.9784
10/10/2008,22,3.3137
10/10/2008,23,2.5101
10/11/2008,0,1.7326
10/11/2008,1,1.6688
10/11/2008,2,1.6078
10/11/2008,3,1.4527
10/11/2008,4,1.2108
10/11/2008,5,1.0263
10/11/2008,6,1.0242
10/11/2008,7,1.0727
10/11/2008,8,1.1976
10/11/2008,9,1.4844
10/11/2008,10,1.5985
10/11/2008,11,1.8339
10/11/2008,12,2.1913
10/11/2008,13,2.1654
10/11/2008,14,2.2206
10/11/2008,15,2.2594
10/11/2008,16,2.2815
10/11/2008,17,2.0292
10/11/2008,18,1.9287
10/11/2008,19,1.9750
10/11/2008,20,2.0428
10/11/2008,21,1.9701
10/11/2008,22,1.8067
10/11/2008,23,1.7486
10/12/2008,0,1.6712
10/12/2008,1,1.7219
10/12/2008,2,1.7541
10/12/2008,3,1.8507
10/12/2008,4,2.0233
10/12/2008,5,2.1366
10/12/2008,6,1.4081
10/12/2008,7,1.2126
10/12/2008,8,0.9808
10/12/2008,9,0.9701
10/12/2008,10,1.7941
10/12/2008,11,1.7226
10/12/2008,12,1.8528
10/12/2008,13,1.9632
10/12/2008,14,1.9680
10/12/2008,15,1.9331
10/12/2008,16,2.1385
10/12/2008,17,2.1216
10/12/2008,18,2.0673
10/12/2008,19,1.9994
10/12/2008,20,0.8816
10/12/2008,21,0.0215
10/12/2008,22,-0.1546
10/12/2008,23,-0.2241
10/13/2008,0,-0.2806
10/13/2008,1,-0.4092
10/13/2008,2,-0.4216
10/13/2008,3,-0.2853
10/13/2008,4,-0.7721
10/13/2008,5,-0.9241
10/13/2008,6,-1.5311
10/13/2008,7,-2.1144
10/13/2008,8,-0.9094
10/13/2008,9,1.4383
10/13/2008,10,3.1413
10/13/2008,11,5.3480
10/13/2008,12,7.1795
10/13/2008,13,8.1399
10/13/2008,14,8.6744
10/13/2008,15,8.9557
10/13/2008,16,8.6363
10/13/2008,17,7.8459
10/13/2008,18,5.3747
10/13/2008,19,4.3721
10/13/2008,20,3.9915
10/13/2008,21,3.2378
10/13/2008,22,2.9237
10/13/2008,23,2.6325
10/14/2008,0,2.5337
10/14/2008,1,2.4181
